167,1,Illegal Records, Illegal Records is a record label founded by Miles Copeland III with his younger brother Stewart Copeland and the manager of The Police Paul Mulligan in 1977. The label released The Police's debut single Fall Out.Copeland went on to sign more artists and start several other indie sublabels including Deptford Fun City Records Step-Forward Records and Total Noise Records.
168,1,Port City Brewing Company, Port City Brewing is a craft brewery in Alexandria VA. It is the first production brewery to operate in Alexandria since Prohibition when the Robert Portner Brewing Company closed its doors. Port City Brewery opened its doors in February 2011.The brewery currently produces four standard beers: Monumental IPA Essential Pale Ale Optimal Wit (a Belgian White Ale) and a porter.
169,1,Double Helix Games, Double Helix Games LLC is an American video game developer based in Irvine California founded in 2007 through two mergers of Foundation 9 studios The Collective and Shiny Entertainment. The studio was acquired by Amazon.com Inc. on February 5 2014. The studio's first release was Silent Hill: Homecoming for the PlayStation 3 and the Xbox 360.
170,1,AfreecaTV, AfreecaTV (that means 'A Free Casting') is a video streaming service based on P2P technology owned and operated by AfreecaTV Co. Ltd. in South Korea after Nowcom's AfreecaTV Co.Ltd-ZettaMedia split in 2011.Initially started from W beta services and officially performed by the name of “AFREECA” in 9th Mar 2006.The site mainly retransmits TV channels but also allows users to upload their own videos and shows.The functions for Broadcasting watching channel lists and chatting etc.
171,1,Creaform (3D), Creaform makes handheld 3D scanner software and hardware. It markets the Handyscan 3D line of self-positioning portable handheld laser scanners for medical and industrial applications including 3D scanning and reverse engineering.
172,1,USA Gasoline, U Save Automatic (USA Gasoline) or (USA Petroleum) is an American oil company which operates in the United States. It was found in 1968. USA Gasoline operates in 10 states including Alaska California Colorado Idaho Nevada New Mexico Oregon Utah Washington and Wyoming. It became a subsidiary of Tesoro Corporation in 2007.
173,1,Cheqbook, Cheqbook is a cloud accounting Software-As-A-Service for small-to-medium business. Cheqbook automates downloading and categorizing transactions as well as offering invoicing (Accounts Receivable) bill pay (Accounts Payable) and reporting. The software is available via monthly subscription on Mac PC and tablet computers running a modern web browser. Subscriptions are tiered based on the number of companies or books being managed. Accountants and business owners can share their books.
174,1,Sanzaru Games, Sanzaru Games is a video game development company founded in 2007 in California. Their first game was Ninja Reflex released on March 1 2008 for PC Nintendo DS and Wii. Their second game was a port of the High Impact Games developed PlayStation Portable game Secret Agent Clank released on May 26 2009 for PlayStation 2.
175,1,Wani Books, Wani Books Co. Ltd. (ワニブックス株式会社 Wani Bukkusu Kabushiki Gaisha) is a Japanese publishing company focused on manga-related publication including magazines and books. The company was established in November 1979. It publishes one manga magazine Comic Gum.
176,1,Holden New Zealand, Holden New Zealand Limited formerly General Motors New Zealand Limited before 1994 is the sales subsidiary for General Motors in New Zealand. Holden New Zealand was incorporated as a company on 4 January 1926.
177,1,Jes Air, JES Air was founded in 1991 and was one of the first privately owned airlines in Bulgaria. The airline was supported with capital from Singapore-based companies. Its first route was Sofia–New York due to an agreement between the two countries and it then expanded its destinations towards Canada and Asia. The company was famous for its delays but despite this passengers used the airline because of the cheap prices it offered.One of the aircraft - LZ-JXB was wet leased to REGION AIR PTE.
178,1,Benoist Aircraft, The Benoist Aircraft Company was an early manufacturer of aircraft in the United States. It was formed in 1912 in St Louis Missouri by Thomas W. Benoist. Over the next five years it would manufacture some 106 aircraft including Benoist XIVs that would be used for the first heavier-than-air airline service. The company dissolved with Tom Benoist's accidental death in 1917.The first airline service was from Tampa to St. Petersburg Florida in January 1914.
179,1,DBS Bank (Hong Kong), DBS Bank (Hong Kong) Limited (Chinese: 星展銀行（香港）有限公司) a subsidiary of DBS Bank headquartered in Singapore is a licensed bank incorporated in Hong Kong. It is the seventh largest bank in Hong Kong as measured by assets.
180,1,Jimmyjane, Jimmyjane is a privately held company in San Francisco California that produces high-end design-oriented sexual accessories including vibrators and sex toys. Ethan Imboden the company’s founder and creative director launched the company in 2003.Jimmyjane’s product collection ranges from lotions games blindfolds and massage candles to award winning vibrators which include flagship steel gold and platinum models.
181,1,PCRUSH, pcRUSH.COM an Atman Inc. company is a internet retailer / etailer authorized value-added reseller and solutions provider that supplies computer/technology consumer electronics and other products. The company is based in El Segundo California United States.
182,1,Playfish, Playfish currently a property of Electronic Arts was a developer of free-to-play social network games. Playfish was founded in 2007 by Kristian Segerstråle Sebastien de Halleux Sami Lababidi and Shukri Shammas. It closed in 2013. Playfish in the past had attracted up to 55 million users a month with over 37 million users coming from Facebook users. In October 2008 they secured US$17 million in venture capital funding from Accel Partners and Index Ventures.
183,1,China Sandi Holdings, China Sandi Holdings Limited(Short name China Sandi Holdings) formerly China Grand Forestry Resources Group Limited and China Grand Forestry Green Resources Group Limited is a public company engaged in the ecological forestry business in China. It involves in tree plantation and the manufacture and distribution of timber.It was established in 1991 with the origin name of Good Fellow Group Limited. It was listed on the Hong Kong Stock Exchange in 1998. It is headquartered in Hong Kong.
184,1,Mid-South Management Company, Mid-South Management Company Inc. owns or operates newspapers in North Carolina South Carolina Virginia and Georgia. The family-owned company based in Spartanburg South Carolina was started in 1948 by Phil Buchheit who was then publisher and operator of the Spartanburg Herald-Journal.
185,1,Modern Times Group, Modern Times Group (MTG) is a Swedish media company. MTG was formed out of the media holdings of investment company Kinnevik which in 1997 was distributed to the company stockholders. Among the assets were Viasat. Viasat is a group of television channels included TV3 (the first commercial television channel in Sweden that had been started in 1987) ZTV Viasat Sport and TV1000.
186,1,Letov Kbely, LETOV is an aircraft company located in Prague - Letňany Czech Republic. It is the oldest aircraft company in the region.Letov was founded in 1918 by the Czechoslovakian Ministry of Defense to repair World War I trophy planes. The first indigenous aircraft the Letov Š-1 was designed and built in 1920 and some 50 aircraft types were built by 1939. During World War II the factory served as repair shop for the German Luftwaffe.
187,1,Holmen (company), Holmen is a Swedish company which bases its business in the pulp and paper industry. Holmen's main products are newsprint (both white and colored) and magazine paper for newspapers magazines directories and advertising prints. They also produce paperboard for consumer packaging and graphical applications.The current CEO is Magnus Hall.
188,1,London Stock Exchange Group, The London Stock Exchange Group plc is a British-based stock exchange and financial information company. The British-based company London Stock Exchange Group is headquartered in London United Kingdom. It owns the Borsa Italiana MillenniumIT and London Stock Exchange.
189,1,AeroSur, Compañía Boliviana de Transporte Aéreo Privado Aerosur S.A. shortened and styled AeroSur was a privately owned airline from Bolivia which served as the country's flag carrier since 1998 along with state-owned Boliviana de Aviación.[citation needed] Headquartered in Santa Cruz de la Sierra it operated a network of domestic and international scheduled passenger flights with its hub at the city's Viru Viru International Airport. As of 2010 the airline had 1200 employees.
190,1,Yogi Tea, Yogi Tea creates and manufactures a wide variety of teas including green herbal black and red tea. Yogi Tea is part of the East West Tea Company LLC (EWTC) - former Golden Temple of Oregon LLC. EWTC employs about 150 people in the United States and Europe with offices in Springfield and Portland Oregon and in Hamburg Germany.
191,1,Junee Railway Workshop, Junee Railway Workshop is an accredited rail operator that maintains and repairs locomotives and rolling stock from its base at Junee Locomotive Depot.
192,1,Grinnell Mutual, Grinnell Mutual Reinsurance Company is a mutual reinsurance company based in Grinnell Iowa. The company operates in 12 midwestern states reinsuring 250 mutual insurance companies.The company earned an A rating from AM Best for 2014.
193,1,LifeBound, LifeBound is an educational publisher based in Denver Colorado that writes self-help success books for students. The company also offers coaching sessions seminars and various curricula. Pearson Education publishes LifeBound's Keys to Success series.Web site Home page http://www.lifebound.com
194,1,Labor Environment Action Network, The Labor Environment Action Network is the official environment network of the Australian Labor Party (ALP). LEAN has active branches in New South Wales Queensland South Australia Tasmania Victoria and Western Australia.LEAN seeks to promote responsible environment policy within the Australian Labor Party and to increase awareness about environmental issues in the broader Australian community.
195,1,Pacific Hydro, Pacific Hydro is a renewable energy company headquartered in Melbourne Australia. It is a wholly owned subsidiary of the Industry Funds Management an Australian investment management company. The company was founded in 1992 operating renewable energy projects and started its first wind farm in 2010. Pacific Hydro develops hydro wind solar and geothermal power projects.
196,1,Canadian Red Cross, The Canadian Red Cross Society is a Canadian humanitarian charitable organization and one of 187 national Red Cross and Red Crescent societies.It was established in the fall of 1896 as an affiliate of the British Red Cross Society (then known as the National Society for Aid to the Sick and Wounded in War). Colonel Dr. George Sterling Ryerson spearheaded the organization's founding; he was earlier responsible for setting up Canada's St. John Ambulance Association in 1895.
197,1,Beats Electronics, Beats Electronics LLC is an American producer of audio products and equipment headquartered in Santa Monica California. The company was founded by rapper and hip-hop producer Andre Dr. Dre Young and Interscope-Geffen-A&M Records chairman Jimmy Iovine and primarily produces products under the brand Beats by Dr. Dre.
198,1,Southern Shorthaul Railroad, Southern Shorthaul Railroad is an Australian provider of motive power hauling trains in New South Wales and Victoria.
199,1,Olsson Frank Weeda Terman Matz PC, Olsson Frank Weeda Terman Matz PC (OFW Law) is an American law firm and lobbying firm based in Washington D.C. that specializes in representing business interests in the food drug medical device and agriculture industries in their dealings with the Food and Drug Administration and the United States Department of Agriculture. The firm was founded in 1979 as Olsson and Frank PC but has long been best known as Olsson Frank Weeda or more recently OFW Law.
200,1,Cruise & Maritime Voyages, Cruise & Maritime Voyages is a passenger shipping company headquartered in Essex United Kingdom.
201,1,Teo LT, Teo LT (until 2006 called Lietuvos Telekomas) is a telecommunications company in Lithuania.
202,1,Move Records, Move Records is an Australian record label that was started in 1968 by Martin Wright. It concentrates primarily in classical and jazz music particularly Australian and most frequently Melbourne-based musicians and composers.
203,1,Grinnell Mechanical Products, Grinnell Mechanical Products a brand of Tyco International Ltd. manufactures grooved piping and mechanical products. Grinnell Mechanical Products specializes in mechanical fire HVAC commercial mining institutional and industrial applications. Grinnell grooved products are used in various industries because they are historically more efficient than flanged welded and threaded pipe joining methods.
204,1,Líneas Aéreas La Urraca, Líneas Aéreas La Urraca was a Colombian airline.
205,1,Forum Media Group, The Forum Media Group (FMG) is an international publishing company with headquarters in Bavaria Germany founded in 1988. Mr Ronald Herkert is founder as well as managing partner of the FORUM MEDIA GROUP.Today the FMG consists of 20 subsidiaries and has more than 800 employees worldwide. Except for a few acquisitions the company grew from inside and by foundations. In 2008 its turnover was more than 50 million Euros with nearly 700 employees.
206,1,TTI Telecom, TTI Telecom founded in 1992 is a developer and provider of next generation Operations Support Systems (OSS) to large communications service providers. TTI Telecom is based in Rosh Ha'ayin Israel and operates subsidiaries in 7 other countries.In August 2010 TTI Telecom was acquired by TEOCO Corporation.
207,1,Khartron, JSC Khartron (Hartron) (Ukrainian: Хартрон formerly NPO Electropribor Russian: НПО Электроприбор means Scientific Production Association Electrical appliance) is a one of the leading design engineering bureaus of Commonwealth of Independent States (and the only in Ukraine) which develops and produces spacecraft and missile control systems.
208,1,The Beautiful Music, The Beautiful Music (TBM) is a Canadian record label started in 2002 by Wally Salem specializing in indie pop. Acts include Skytone Nick Danger & the Danger City Rebels The Mules Jeremy Gluck Dot Dash The Higher Elevations and The Social Icons. TBM has gained popularity since 2004 as the label that is releasing a ten volume tribute series to the Television Personalities.Articles on the TVP Tribute SeriesDetour Magazine[1]Stylus Magazine[2]HIPCRANK Magazine[3]
209,1,7digital, 7digital Limited is a privately held digital music platform providing access to over 23 million legal tracks. The company powers digital music services for consumers developers and a wide range of partners around the world that are mainly from such sectors as consumer electronics automotive carriers or retailers as well as music including record companies and artists. They also work with fashion and FMCG brands.
210,1,Ateliers Germain, The Alteliers Germain was a Belgian engineering manufacturing company based in Monceau-sur-Sambre near Charleroi. The company manufactured motorcars under license in the early 20th century until the First World War after which is concentrated on rail vehicle manufacture.It merged with the Société Anglo-Franco-Belge in the 1960s shortly before becoming defunct.
211,1,Elron Electronic Industries, Elron Electronic Industries is a technology holding company based in Haifa Israel; since 1962 the company has been involved in setting up funding and developing over 30 companies and is considered one of the foundation stones of the high-tech industry in Israel. The company's sectors of interest include: Clean technology software semiconductors medical technology telecommunications defence and aerospace.
212,1,Bollack Netter and Co, Bollack Netter et Cie (French: Bollack Netter et compagnie) more commonly known as B.N.C. was a small automobile company in Paris situated on Avenue de Paris 39 in the Levallois-Perret district.
213,1,TLA Entertainment Group, TLA Entertainment Group is a privately held corporation based in Philadelphia Pennsylvania. It was founded in 1981.Originally formed to operate a repertory movie theater the company subsequently moved into catalog and online sales retail stores film festivals and film distribution. The catalog began as a pornographic mail order business and grew to include also gay and lesbian non-pornographic films and books and mainstream films.
214,1,Indian Overseas Bank, Indian Overseas Bank (IOB) (BSE: 532388) is a major bank based in Chennai (Madras) with about 3300 domestic branches 3 extension counters and six branches overseas as of 31.03.2012. Indian Overseas Bank has an ISO certified in-house Information Technology department which has developed the software that 3257 branches use to provide online banking to customers; the bank has achieved 100% networking status as well as 100% CBS status for its 3257 branches.
215,1,Spectrum Aeronautical, Spectrum Aeronautical is a business jet developer based in Carlsbad California with its development center located in Spanish Fork Utah.Since approximately 2006 The company has been involved in the development of two very light jets the Spectrum S-33 Independence and the S-40 Freedom which are to be constructed making extensive use of composite materials.
216,1,Abu Dhabi Investment Authority, The Abu Dhabi Investment Authority (ADIA) is a sovereign wealth fund owned by Emirate of Abu Dhabi (in United Arab Emirates) founded for the purpose of investing funds on behalf of the Government of the Emirate of Abu Dhabi. It manages the emirate’s excess oil reserves estimated to be as much as $500 billion.
217,1,Vattanac Capital, Vattanac Capital Tower is the tallest skyscraper located in Phnom Penh Cambodia with 39 stories. It is owned by Vattanac Properties Limited an affiliate of the Vattanac Bank. The construction started in 2009 topped out on May 10 2012 and was estimate to reach completion in late 2012.
218,1,Molycorp, Molycorp Inc. is an American mining corporation headquartered in Greenwood Village Colorado. The corporation which is traded on the New York Stock Exchange owns the Mountain Pass rare earth mine in California.
219,1,Target Australia, Target Australia Pty Ltd is an Australian department store chain owned by the Wesfarmers Group (formerly by the Coles Group). It operates 183 Target stores and 125 Target Country stores across Australia making 308 combined stores with its national store support office located in North Geelong Victoria. It sells clothing cosmetics toys homewares electrical and consumer electronics but not food.
220,1,Scalado, Scalado is a provider of imaging technologies applications and engineering services for the camera (phone) industry. The company is a Swedish imaging software company that focuses on the wireless device industry. Scalado's CAPS is embedded in more than a billion cellphone camera devices. Scalado was acquired by Nokia in 2012.
221,1,GEICO, The Government Employees Insurance Company (GEICO /ˈɡaɪkoʊ/) is an auto insurance company. It is a wholly owned subsidiary of Berkshire Hathaway that as of 2007 provided coverage for more than 13 million motor vehicles owned by more than 12 million policy holders. GEICO writes private passenger automobile insurance in all 50 U.S. states and the District of Columbia.
222,1,Australian Ethical Investment, Australian Ethical Investment Limited is an Australian owned company established in 1986 for the purpose of environmental and socially responsible investing. The company is based in Sydney and Canberra and is listed on the Australian Stock Exchange (ASX). The company's main products are a retail superannuation fund and a series of managed investment funds across Australian and international shares fixed interest property and cash.
223,1,Kids Can Press, Kids Can Press is a Canadian owned publisher of children's books with an award-winning list of over 500 picture books non-fiction and fiction titles for toddlers to young adults.
224,1,Bavaria Yachtbau, The Bavaria Yachtbau GmbH is a German major yacht builder with its headquarters in Giebelstadt Bavaria. The model range consists of both sailing and motor yachts built along mass production principles.
225,1,Hampton Jitney, Hampton Jitney is a for-profit bus company based in Southampton NY operating three primary routes from the east end of Long Island (The Hamptons and the North Fork) to New York City as well as charter services along with local transit bus service in eastern Suffolk County under contract with Twin Forks Transit which runs the routes under contract with Suffolk County Transit.
226,1,Terasen Gas, FortisBC Energy Inc. formerly known as Terasen Gas is the largest distributor of natural gas in British Columbia Canada serving approximately 920000 customers in over 125 communities. The company owns and operates 44100 kilometres of gas distribution pipelines and 4300 kilometres of gas transmission pipelines. Its service territory includes Lower Mainland Vancouver Island and the southern interior of the province.
227,1,Netcordia, Netcordia Inc. is a privately held developer and marketer of network configuration and change management software.
228,1,Kilpatrick Townsend & Stockton, Kilpatrick Townsend & Stockton is an international law firm headquartered in Atlanta Georgia United States. The firm has seventeen offices including U.S. offices in Georgia California Colorado North Carolina New York Washington State and the District of Columbia and international offices in Japan Shanghai and Sweden. The firm is particularly well known for its intellectual property practice and has represented major clients in cutting-edge IP cases.
229,1,McCarthy Tétrault, McCarthy Tétrault LLP is a law firm with offices in Canada’s major commercial centres and in London UK.
230,1,Saehan Motors, The Saehan Motor Company was a South-Korean car maker founded in 1976 part of the Saehan Corporations which was born on the collaboration of Shinjin Industrial Company and the will of General Motors to introduce their products on the South Korean market. Saehan was born on the former General Motors Korea which encountered difficulties when the South-Korean market collapsed following the first round of oil rises in 1973.
231,1,Kalev (confectioner), AS Kalev (2006–2012 Kalev Chocolate Factory AS) is an Estonian confectionery company. The company can trace its origins back two hundred years it was founded in 1806 and is now a part of the industrial conglomerate Orkla Group. Since 2003 it has been based in Põrguvälja near Jüri Rae Parish Harju County.
232,1,Frontenac Company, The Frontenac Company is a Chicago-based private equity firm founded in 1971.The firm manages over $1 billion in investor capital with a focus on investments in the business-to-business services information technology services and communications services sectors. The Frontenac Company typically invests $15–75 million in management buyouts and expansion capital investments.
233,1,A State of Trance (label), A State Of Trance is a sub-label of the Dutch company Armada Music. Released its first vinyl release in 2003 and reached its 100 release (ASOT100) with The Doppler Effect - Beauty Hides In The Deep / Envio - For You (The Blizzard Remix).
234,1,Joseph Henry Press, Joseph Henry Press is an American publisher which is an imprint of the National Academies Press publisher for the United States National Academy of Sciences. The imprint is named after American scientist Joseph Henry.Press publishes books on science technology and health for the science-interested general public. JHP books represent a broad range of topics from modern physics and frontiers of medicine to scientific biography and early childhood development.
235,1,AmalBank, Amalgamated Bank Limited commonly known as AmalBank is a commercial bank in Ghana.
236,1,SCE Studio Liverpool, SCE Studio Liverpool was a video game development house headquartered at Wavertree Technology Park in Liverpool England. It was part of Sony Computer Entertainment Worldwide Studios. Founded in 1984 as Psygnosis by Jonathan Ellis Ian Hetherington and David Lawson the company later became a wholly owned subsidiary of Sony Computer Entertainment and at the time of its closure employed roughly 100 individuals comprising two development teams.
237,1,Westinghouse Electric Company, Westinghouse Electric Company LLC is a US based nuclear power company controlled by the Toshiba Group offering nuclear products and services to utilities internationally including nuclear fuel service and maintenance instrumentation control and design of nuclear plants. As of 2014 Westinghouse builds and operates approximately one-half of the world's operating nuclear plants. Westinghouse's world headquarters are located in Cranberry Township Butler County Pennsylvania United States.
238,1,Monarch Airlines, Monarch Airlines also known as and trading as Monarch is a British airline based at Luton Airport operating scheduled flights to destinations in the Mediterranean Canary Islands Cyprus Egypt Greece and Turkey with additional charter services to Europe the United States the Caribbean India and Africa.Owned by Globus Travel Group the airline's headquarters are at Luton with other bases at Birmingham East Midlands Leeds/Bradford Gatwick and Manchester.
239,1,Geo. Hattersley, Geo. Hattersley was a textile machinery manufacturer from Keighley West Yorkshire in England founded in 1789 and responsible for the Hattersley Standard Loom and other types of loom.
240,1,RJ Lee Group, RJ Lee Group Inc. is a materials characterization laboratory and industrial forensics consulting firm employing more than 300 scientists engineers technicians and support staff at locations in Monroeville PA Waynesburg PA Pasco WA and Oak Ridge TN. The company specializes in scientific support of four areas of interest: analytical laboratory testing industrial forensics consultation and failure analysis litigation support and laboratory informatics.
241,1,Kenneth Cole Productions, Kenneth Cole Productions Inc. (NYSE: KCP) is an American fashion house founded in 1982 by Kenneth Cole.
242,1,Nation-E, Nation-E is a privately owned international ICT company specializing in developing energy solutions. Nation-E was founded in 2010 and is currently being directed from Israel where owner and founder Daniel Jammer a German-Israeli business man resides in addition to branches in Germany USA and Poland. In 2014 Mr. Daniel Jammer was dubbed one of the leading cyber security figures in Israel by Globes Israel’s leading business magazine.
243,1,Zoostorm, Zoostorm is a brand of desktop laptop and tablet computers manufactured by CMS Computers. They specialize in cheap desktop computers and PC's for education.
244,1,Mitsubishi Electric United States, Mitsubishi Electric United States (officially Mitsubishi Electric US Holdings Inc.) is the principal subsidiary of Mitsubishi Electric in the United States. It is headquartered in Cypress California and was incorporated in 2002. It has nearly 2500 employees in more than 50 locations throughout North America. Its five main subsidiaries are: Mitsubishi Electric Power Products Inc.; Mitsubishi Electric US Inc.; Mitsubishi Electric Automotive America Inc.; Mitsubishi Electric Automation.
245,1,Referalink Network, Referalink Network LLC is an American Cloud based services company headquartered in Atlanta Georgia USA. The company provides a referral patient and report tracking system for ambulatory providers. Referalink's network tracks referrals from origin patient compliance status administrative and clinical details.
246,1,Method Studios, Method Studios is a visual effects company founded in 1998 and located in Los Angeles California with facilities in Vancouver New York Chicago Detroit Atlanta London Sydney and Melbourne. Method Studios services high-end feature film commercial television games music video and motion graphics clients in the global marketplace.
247,1,Horry Telephone Cooperative, Horry Telephone Cooperative (HTC) is a telecommunications cooperative based in Horry County South Carolina. HTC was founded in 1952 to serve the rural areas of Horry County where it was cost prohibitive for national telephone companies to provide service.On August 2 2012 HTC announced a 20-year naming rights deal for Coastal Carolina University's Student Recreation and Convocation Center. The facility will be called The HTC Center.
248,1,TAAG Angola Airlines, TAAG Angola Airlines (Portuguese: Linhas Aéreas de Angola) is the state-owned flag carrier of Angola. Based in Luanda the airline operates domestic services within Angola as well as medium-haul services in Africa and long-haul services to Brazil Cuba China and Portugal. The airline was originally set up by the government in 1938; TAAG is an acronym for Transportes Aéreos Angolanos.
249,1,Optimized Systems Software, Optimized Systems Software (OSS) was a small company producing operating systems and programming languages for the Atari 8-bit and Apple II computer families. OSS is most noted for authoring Atari's BASIC and Disk Operating System (DOS) products.
250,1,Speaktoit, Speaktoit is a developer of human-computer interaction technologies based on natural language conversations. The company is best known for creating the Assistant (by Speaktoit) a virtual buddy for Android iOS and Windows Phone smartphones that performs tasks and answers users' question in a natural language.
251,1,Grupo Aeroportuario del Pacífico, Grupo Aeroportuario del Pacífico (simply known as GAP) is the operator of twelve airports in Mexico. It is a federal government-owned corporation with its own equity capital and legal identity. The corporation is headquartered at Guadalajara Jalisco. The company later cooperated with Videocine and Lionsgate to sponsor and co-produce a Mexican comedy film Viaje de Generacion.
252,1,BNP Paribas, BNP Paribas is a French bank and financial services company with headquarters in Paris and a global headquarters in London. It was formed through the merger of Banque Nationale de Paris (BNP) and Paribas in 2000 and is one of the largest banks in the world.
253,1,Melbourne - Brighton Bus Lines, Melbourne - Brighton Bus Lines was a bus and coach operator in Melbourne Australia.
254,1,LJN, LJN Toys Limited was an American toy company and a video game publisher in operation from 1970 to 1995. It manufactured toy lines and released video games based on licensed properties from movies television shows and celebrities. It was headquartered in Midtown Manhattan New York City and later in Lyndhurst New Jersey.
255,1,Wheel Horse, Wheel Horse was a manufacturer of outdoor and garden power equipment including lawn and garden tractors. The company's headquarters were in South Bend Indiana.
256,1,Caja Madrid, Caja Madrid formally the Caja de Ahorros y Monte de Piedad de Madrid headquartered in Madrid is the oldest of the Spanish savings banks. It was founded on December 3 1702 as Monte de Piedad de Madrid by Francisco Piquer an Aragonese priest. Currently Caja Madrid is the regional-owned bank of the Community of Madrid (Comunidad de Madrid).On 27 June 2011 Caja Madrid merged with six other savings banks to form Bankia.
257,1,Astrotech Corporation, Astrotech Corporation formerly Spacehab Inc. is an aerospace company headquartered in Austin Texas which provides commercial space products and services to NASA the U.S. Department of Defense international space agencies and global commercial customers. The Company changed its name to Astrotech Corporation in 2009 to align the corporate name with the company's core business offering Astrotech Space Operation.
258,1,Myanma Airways, Myanma Airways Corporation (Burmese: မြန်မာ့လေကြောင်း) is the sole national flag carrier and state-owned airline of Myanmar based in Yangon. It operates scheduled services to all major domestic destinations. Its main base is Yangon International Airport.
259,1,Mercadona, Mercadona (Valencian: [meɾkaˈðɔna] Spanish: [merkaˈðona]) is a Spanish family owned supermarket chain. Francisco Roig Ballester and his wife Trinidad Alfonso Mocholi founded the company in 1977 which began as a small butcher shop in Valencia. Juan Roig assumed the role of CEO in 1981 and the company has since expanded nationwide. In the 1990s Mr.
260,1,Bing & Grøndahl, Bing & Grøndahl was a Danish porcelain manufacturer founded in 1853 by the sculptor Frederik Vilhelm Grøndahl and merchant brothers Meyer Hermann Bing and Jacob Herman Bing. The trademark backstamp for Bing & Grøndahl (B&G) porcelains is the three towers derived from the Coat of Arms of Copenhagen. The company's Seagull dinnerware series became known as the National Service of Denmark in the 1950s when it was found in one tenth of all Danish households.
261,1,Qihoo, Qihoo 360 Technology Co. Ltd. or Qihoo 360 is a software company known for its antivirus software (360 Safeguard 360 Mobile Safe) Web Browser (360 Browsers) and Mobile Application Store (360 Mobile Assistant). It was founded by Zhou Hongyi and Qi Xiangdong in June 2005.Qihoo 360 had 450 million users for its Internet Security products and 207 million users for its Mobile Antivirus products as of December 2012.
262,1,Jowfe Oil Technology, Jowfe Oil Technology (JOT) is a state-owned Libyan petroleum services company providing oilfield chemicals and drilling equipment. JOT was founded in 1983 and registered under no. 7102 as a service company owned by the National Oil Corporation (NOC).
263,1,Kleinhans, Kleinhans formally The Kleinhans Company was a high-end men's clothing store located in Buffalo New York. Edward Kleinhans and his brother Horace opened the store in 1893 and shortly after located in the Brisbane Building at Main and Clinton Streets in Downtown Buffalo. The store would eventually grow to be 54000 square feet (5000 m2) and was said to be the largest men's clothing store in the country.
264,1,Tacoma and Burton Navigation Company, The Tacoma and Burton Navigation Company was a shipping company that operated steamboats on Puget Sound in the early 1900s. Steamboats owned by the company included Burton and Magnolia.
265,1,Jones Day, Jones Day is an elite international law firm. The firm currently has 37 offices worldwide and employs over 2400 lawyers making it the third largest law firm in the world. Consistently ranked as one of the most prestigious in the world the firm represents many of the world's largest companies and financial institutions and is best known for its litigation practice. Jones Day has one the highest brand equity among US law firms. The current managing partner Stephen J.
266,1,Hangzhou Wahaha Group, This article refers to the Chinese holding company. For the Sino-French joint venture please see Wahaha Joint Venture CompanyThe Hangzhou Wahaha Group Co. Ltd. (WHH; Chinese: 杭州娃哈哈集团有限公司) is a private group of companies and the largest beverage producer in China. The company is headquartered in Hangzhou Zhejiang province. Wa ha ha signifies laughing child. Wahaha has roughly 150 subsidiary companies and 60 manufacturing bases scattered throughout China.
267,1,Bristol Farms, Bristol Farms Inc. is an upscale grocery store chain in California United States. Founded in Los Angeles County Bristol Farms operates fifteen stores twelve in Southern California and one in San Francisco. The fourteenth and fifteenth stores operate as Lazy Acres Market in Santa Barbara and Long Beach respectively. After several changes in ownership over the years the company is now privately owned.
268,1,Element14, element14 is a distributor of technology products and solutions for electronic system design maintenance and repair. It is the Asian Pacific trading brand of global electronics distributor Premier Farnell plc which is a constituent of the FTSE 250 Index listed on the London Stock Exchange.element14 has operations in 10 countries in Asia Pacific with three regional distribution hubs in Singapore Shanghai and Sydney.
269,1,Schick (razors), Schick is a brand of safety razors by Energizer Holdings. It was founded in 1926 by Jacob Schick as the Magazine Repeating Razor Company. He sold this company in 1928 to start another unrelated company bearing his name which marketed his newly invented electric shavers. In 1926 Schick introduced its highly successful single blade safety razor system that stored twenty blades in a steel injector.
270,1,Millennium Pharmaceuticals, Millennium Pharmaceuticals Inc. The Takeda Oncology Company is a leading biopharmaceutical company based in Cambridge Massachusetts. The Company markets Velcade (bortezomib) for injection a cancer product and has a growing clinical development pipeline of product candidates. Millennium's research development and commercialization activities are focused in two therapeutic areas: oncology and inflammation.
271,1,Hitotsubashi Group, The Hitotsubashi Group (一ツ橋グループ Hitotsubashi Gurūpu) is a keiretsu publishing group in Hitotsubashi Chiyoda Tokyo Japan. It is composed of Shogakukan Shueisha Hakusensha and related publishing companies. The name of the group is derived from the location of its major members' headquarters in the Hitotsubashi area of Tokyo.
272,1,T-Home Macedonia, On May 1 2008 AD Makedonski Telekomunikacii officially became part of the Deutsche Telekom global family accepting the new T brand. From this date onwards the company runs as a legal subject under the name Makedonski Telekom Joint Stock Company for Electronic Communications – Skopje or under the abbreviated name Makedonski Telekom AD – Skopje.
273,1,Hebmüller, The coachbuilding company Hebmüller And Sons was founded in 1889 by Joseph Hebmüller it was established in the town of Wuppertal in Germany.At start it constructed horsedrawn carriages but after the death of the founder Joseph in 1919 his sons started building bodies to automobiles.
274,1,Abraham Lincoln Institute, The Abraham Lincoln Institute (ALI) founded in 1997 is a non-profit organization promoting scholarly research on the subject of Abraham Lincoln. The institute utilizes dissertation prizes book awards and an annual Lincoln symposium to encourage research and scholarship on the life and legacy of Abraham Lincoln.
